Title,Dialogue Ratio,Parenthetical Ratio,Words per Line,Dialogue Sentiment,Number of Scenes
"THEBES 2,134 B.C",0.8847294292068199,0.020935960591133004,29.396551724137932,-0.0007712751948676968,105
MUSIC OF THE HEART,0.8118125298900047,0.14585319351763584,19.418493803622496,0.06857165840003958,156
MUTE WITNESS,0.003424657534246575,2.0,41.5,0.05510204081632652,0
MY GIRL,0.7658931036749721,0.11459459459459459,12.594594594594595,0.0789124406162078,0
"THE SATAN'S DISCIPLES IN NEW YORK""",0.7882252072020577,0.1984126984126984,21.88888888888889,0.061298504704499254,61
MY WEEK WITH MARILYN,0.6963173930321896,0.0008453085376162299,17.77345731191885,0.11329963259082765,168
WRITTEN BY,0.5087099031414577,0.10743801652892562,16.30814639905549,0.0675931410766727,97
REVISED SECOND DRAFT,0.3584158415841584,0.2078239608801956,8.85085574572127,0.0853662020450813,100
REVISIONS:,0.31873872519542995,0.15966386554621848,7.1268907563025214,0.12993637733092936,113
CRAIG,0.4084096838784054,0.08525033829499323,9.108254397834912,0.04213472287883426,71
THE NEXT THREE DAYS,0.2209932194401303,0.13112745098039216,7.1495098039215685,0.06815113352439736,354
NEXT,0.8602879591592549,0.08312655086848635,26.76178660049628,0.022497396394455204,24
NI VU NI CONNU (1958),0.8914438786335668,0.0007849293563579278,26.38226059654631,0.19937971952535022,0
NICK OF TIME,0.6742390275494445,0.08014796547472257,16.688039457459926,0.02194524429818545,123
NIGHT TIME,0.9670099334730703,0.0,2652.75,0.033076562887168884,0
NIGHTBREED,0.65223206217242,0.0,668.2962962962963,0.0069298476553217485,264
VOICE,0.22381651790758106,0.22044728434504793,9.493610223642172,0.06275009654697156,143
JACOB,0.25695056485858503,0.01925925925925926,9.502222222222223,0.05032749149801179,90
NINE,0.318008676330547,0.13411078717201166,5.841593780369291,0.1484927166400851,146
THE NINES,0.35138255498470244,0.06868131868131869,8.361263736263735,0.046408635224424684,144
NINJA ASSASSIN,0.2790399413704654,0.019287833827893175,9.038575667655786,0.04896514195309379,133
NINOTCHKA,0.8152454335936157,0.33071988595866003,16.892373485388454,0.11036762086775587,0
NO COUNTRY FOR OLD MEN,0.8835103060587133,0.0,21.954545454545453,0.005945247301607875,150
NO STRINGS ATTACHED,0.7505124450951683,0.04313099041533546,12.282747603833865,0.0717182401055515,128
DAVID,0.7958904545309965,0.06218905472636816,20.74792703150912,0.05556648562228323,147
OBLIVION,0.7672841548130995,0.05090311986863711,30.469622331691298,0.0330910698175799,166
OBSERVE AND REPORT,0.8596325373011632,0.023430178069353328,19.600749765698218,0.07232605412928403,94
OBSESSED,0.7901092293817016,0.10019646365422397,15.490176817288802,0.05210536760033392,104
OCEAN'S 11,0.31538234619292665,0.26905417814508725,8.8356290174472,0.11638231802112627,261
OCEAN'S TWELVE,0.3974072040876652,0.06294416243654823,9.554314720812183,0.13359772791692473,191
OFFICE SPACE,0.004034535624949568,0.0,50.0,0.029166666666666664,0
ONLY GOD FORGIVES,0.8062003968253968,0.0029806259314456036,24.2220566318927,0.015544146357295173,163
ORDINARY PEOPLE,0.2210352529863067,0.023059185242121444,3.498847040737894,0.0044445490097663855,158
"EDWARD D. WOOD, JR.",0.0046882325363338025,11.0,10.0,-0.2,10
ORPHAN,0.8405606657906264,0.02928416485900217,27.057483731019524,-6.945213507539903e-05,199
THE OTHER BOLEYN GIRL,0.25061355864011264,0.13174273858921162,6.461618257261411,0.1722604016354017,202
LOOKING FOR MONEY?,0.4548431630654638,0.09229651162790697,10.29578488372093,0.07906030873888013,156
THE PACIFIER,0.8222083072427468,0.04883720930232558,22.90232558139535,0.04940820152070153,181
PANDORUM,0.7106721271982654,0.026973026973026972,20.62937062937063,0.005219166726519657,110
PANIC ROOM,0.19185845301955357,0.07564575645756458,8.182656826568266,0.029943675519072323,168
PAPADOPOULOS SONS,0.5405204460966543,0.0037313432835820895,9.946517412935323,0.143869313610097,66
PARANORMAN,0.8463638302409896,0.009009009009009009,29.794294294294293,-0.05082004763655831,110
PARIAH,0.3323876362550396,0.015511892450879007,6.905894519131334,0.0894924768241189,91
THE PASSION OF JOAN OF ARC,0.12876915472071182,0.0,2084.0,0.15429237429237427,0
DISSOLVE TO:,0.0014498962006129106,39.0,44.0,0.0,168
PAUL,0.6956719817767654,0.004470938897168405,11.37853949329359,0.04656534572147214,136
PEARL HARBOR,0.0029746547275762633,13.5,49.0,0.07295918367346939,303
PEEPING TOM,0.7603136220414743,0.11846153846153847,15.963076923076922,0.06980908467750592,129
PEGGY SUE GOT MARRIED,0.000414524954402255,137.0,10.0,-0.1,145
PERFECT CREATURE,0.18936795688388045,0.2842741935483871,9.350806451612904,0.0675667437857521,0
DISSOLVE TO:,0.30605927963981994,0.1246376811594203,9.457971014492754,0.0689138183079687,246
CHARLIE,0.3693404136389044,0.055916775032509754,10.310793237971392,0.12422071075720714,186
PETULIA,0.8166969972702457,0.05861664712778429,21.044548651817117,0.04132406073136604,110
PHILADELPHIA,0.463356077836745,0.11311311311311312,11.012012012012011,0.1293101669389465,60
PHONE BOOTH,0.00045984939932172214,92.0,8.0,-0.6,1
THE PIANIST,0.8604978863316111,0.20949263502454993,29.983633387888705,0.01652583263491022,164
JANE CAMPION,0.19506296769483483,0.0671462829736211,10.251798561151078,0.06880128379205872,0
PINEAPPLE EXPRESS,0.8252648165980916,0.14822335025380712,19.141116751269035,-0.021959259875926503,93
PIRATES OF THE CARRIBEAN: DEAD MAN'S CHEST,0.4580483736447039,0.0,9.646370023419204,0.06486877418094351,0
YOUNG ELIZABETH,0.3363481355178293,0.1494661921708185,10.76393831553974,0.1243839077172411,136
PITCH BLACK,0.3017745513208308,0.10714285714285714,8.907738095238095,0.04404353173359018,212
PLATINUM BLONDE,0.806139646869984,0.2933597621407334,19.909811694747276,0.08336163098750515,53
PLEASANTVILLE,0.0033900321160937313,356.0,114.0,0.09673295454545455,137
POINT BREAK,0.2630634291713231,0.15348837209302327,12.043410852713178,0.05090969603872822,113
WOMAN,0.29962290023997257,0.15418023887079263,9.489685124864279,0.10173965749585581,167
THE POWER OF ONE,0.3771135559666375,0.07957813998082454,11.140939597315436,0.11179594667137643,141
PRECIOUS,0.37107074728373557,0.12368421052631579,11.773684210526316,0.1274516682623874,146
DISSOLVE TO:,0.8173401676798983,0.5146579804560261,67.00325732899023,-0.008273366553731551,181
PRETTY WOMAN,0.8523398233543161,0.0011409013120365088,19.9281232173417,0.08682639621811136,0
EDWARD,0.00031282120033963444,0.1978494623655914,0.007526881720430108,0.0,161
PRIDE AND PREJUDICE,0.8417780905465635,0.04380242311276794,20.066169617893756,0.11248198109992276,127
PRIEST,0.816818145258586,0.03021978021978022,27.899725274725274,0.034974714012472964,134
MOTHER,0.37697648376259796,0.29296875,10.958333333333334,0.12460271776734316,0
WATSON'S VOICE,0.3616756693739556,0.20825515947467166,8.73076923076923,0.09764294802313238,89
MAX BIALYSTOCK THEATRICAL PRODUCER,0.4112708573827264,0.3917525773195876,10.100515463917526,0.05282161176497111,2
THE PROGRAM,0.8492768906297078,0.17462165308498254,26.251455180442374,0.01501994644732667,167
PROM NIGHT,0.8007325097771432,0.05823627287853577,21.462562396006657,0.007510262330989254,98
PROMETHEUS,0.8764299332697807,0.031767955801104975,30.476519337016576,-0.013722981492357646,136
SHOOTING DRAFT,0.8869911756333618,0.09811320754716982,20.577358490566038,-0.014307707488770614,75
THE PROPOSAL,0.8192306113232336,0.06301369863013699,18.22283105022831,0.08217726172539544,102
PUBLIC ENEMIES,0.761039717499727,0.07945736434108527,20.256782945736433,0.03883652345183891,235
YOUNG MAN,0.8445249373084425,0.09637561779242175,19.97364085667216,0.014166068321416408,94
PUNCH-DRUNK LOVE,0.4757523004227804,0.023809523809523808,7.921325051759834,0.11848440364215117,84
PRINCE,0.8322591807604135,0.17164179104477612,28.717910447761195,0.03538624652683005,118
GLOWING INTERCONNECTEDNESS,0.7402276100940128,0.05392156862745098,22.0,0.047070809848587664,54
THE QUEEN,0.6914511681148863,0.19143239625167335,17.78982597054886,0.07957741590788814,130
VOICE,0.2569636663046144,0.21944035346097202,10.80117820324006,0.1561195705185253,108
RACHEL GETTING MARRIED,0.4027961658634751,0.10754017305315204,9.401730531520396,0.07267223818854256,78
JAKE,0.0029239766081871343,0.20203488372093023,0.09883720930232558,0.0,86
RAISING ARIZONA,0.004311197247162125,26.0,109.0,0.16083333333333336,42
THE READER,0.7005275426328058,0.0,18.970099667774086,0.05401262349715959,196
ANNOUNCER,0.8522856678054336,0.04954954954954955,35.398648648648646,0.03183813582251093,442
REBEL WITHOUT CAUSE,0.3167894025883481,0.2047569803516029,7.518097207859359,0.06059550648054296,0
RED RIDING HOOD,0.8667331457672994,0.024691358024691357,30.04567901234568,-0.0018725710432225696,202
FIGURE IN SANTA CLAUS SUIT,0.8656631314859163,0.09749034749034749,21.981660231660232,0.02591716149199872,136
RELIC,0.32752148745834064,0.0861244019138756,11.167464114832535,0.06012185179301073,143
REMEMBER ME,0.32148000993295256,0.05625717566016074,7.431687715269804,0.09326521461409909,129
THE REPLACEMENTS,0.3624576519302355,0.12859560067681894,14.663282571912013,0.085206939297262,86
REPO MAN,0.8800974306592284,0.02099737532808399,14.699475065616799,0.023186805884174325,0
THE RESCUERS DOWN UNDER,0.317918026840769,37.0,3506.0,0.07566222806729135,0
TIMOTHY CAREY,0.6290985661285471,0.09312320916905444,17.977077363896846,-0.001538120519004321,45
RESIDENT EVIL,0.029491182178719096,0.0,116.5,-0.0012820512820512849,0
RETURN OF THE APES,6.209251785159888e-05,0.0,2.0,0.0,0
THE REVENANT,0.8236771669754993,0.0410958904109589,39.14481409001957,-0.016082423660650495,147
REVOLUTIONARY ROAD,0.8278997940974605,0.06779661016949153,20.444915254237287,0.0547715437555995,118
RISE OF THE GUARDIANS,0.840089931848521,0.05642023346303502,23.262645914396888,0.06205855518559551,119
RISE OF THE PLANET OF THE APES,0.7424135807898672,0.025331724969843185,20.363088057901084,0.011022455843458174,235
RKO 281,0.4189920691536234,0.1357142857142857,11.886904761904763,0.08659690011677462,7
THE ROAD,0.8103798655619822,0.0,23.168715083798883,-0.018836264173607273,192
PRINCE OF THIEVES,0.35935345487973036,0.08587786259541985,8.952290076335878,0.08884029405108673,108
ROCKNROLLA,0.42640864658666455,0.18944099378881987,11.108695652173912,0.07023401681485518,162
THE,0.00040341558528877834,24.0,6.0,0.0,131
WILLIAM SHAKESPEARE'S,0.789466845684092,0.06837606837606838,25.965811965811966,0.07598327314957506,187
RONIN,0.27887847793433945,0.3179347826086957,10.595108695652174,0.04973573619516028,91
JACK,0.33449829466503855,0.07526881720430108,7.765395894428153,0.11387463660389426,129
THE ROOMMATE,0.8603346901854364,0.02283653846153846,22.86298076923077,0.05783949062874682,196
ROUGHSHOD,0.8234617596319724,0.2247863247863248,20.806837606837608,0.015345325219202215,146
THE RUINS,0.860542053696399,0.040955631399317405,30.775881683731512,-0.003983926020216362,75
IKE,0.00031138097462245055,0.2740560292326431,0.0097442143727162,0.0,132
RUSH,0.3341598665524548,0.06865671641791045,11.06268656716418,0.0946808970526397,186
RUST AND BONE,0.8568554989006877,0.001141552511415525,20.909817351598175,0.021461687000372546,141
S. DARKO,0.8017957539649241,0.015151515151515152,22.272727272727273,-0.001179776729635283,151
THE SALTON SEA,0.39397282033180375,0.1668696711327649,10.875761266747869,0.03848236864502779,145
THE SANDLOT KIDS,0.7722589424572317,0.013673655423883319,14.484958979033728,0.05269260697510902,165
SAVE THE LAST DANCE,0.33820514767291776,0.23398692810457516,11.645751633986928,0.04682275099056869,136
SAVING MR. BANKS,0.8165092603949466,0.05929203539823009,17.67345132743363,0.09620261829721286,148
SWARM OF LANDING CRAFT,0.8230968087003031,0.05517909002904162,17.87705711519845,0.04896833480220169,63
SAW,0.8677492418135053,0.137546468401487,42.014869888475836,-0.007333092979918357,0
"ANONYMOUS, MIAMI 1981",0.46350700643834875,0.37486687965921195,18.24707135250266,0.055639254027074495,144
BY,0.8743049705139005,0.1149584487534626,35.93490304709141,0.046032952912505504,257
SCOTT PILGRIM VS. THE WORLD,0.7282031401434387,0.00417910447761194,11.214328358208956,0.030538369374411487,104
MAUREEN,0.31629454598061435,0.04307334109429569,7.635622817229336,0.04622254312502878,75
SCREAM,0.3478593616350786,0.0788675429726997,7.812942366026289,0.011371017735210232,104
SEVEN,0.3031598142291364,0.13883089770354906,11.106471816283925,0.040661893800125394,201
LEVEL STUDY OF HOOFPRINTS LATE AFTERNOON,0.8279755661134078,0.3336653386454183,26.731075697211157,0.015449871626221865,223
SEMI PRO,0.6996629261424244,0.10382978723404256,13.955744680851064,0.07660878926142083,82
MR DASHWOOD,0.726541459957477,0.056179775280898875,19.19756554307116,0.10096101201637452,189
SERENITY,0.8258429082689772,0.08341708542713568,22.0321608040201,0.032970562619139054,181
SERIAL MOM,0.280163003929559,0.1093969144460028,8.099579242636747,0.01529876993046636,0
THE SESSIONS,0.44406951240087733,0.0012300123001230013,9.712177121771218,0.138313088843843,152
ANN,0.8294420498084292,0.1791967044284243,14.268795056642636,0.05903652116894948,52
SEX AND THE CITY: THE MOVIE,0.40471327572663,0.0726764500349406,9.000698812019566,0.15088630596994898,258
SEXUAL LIFE,0.8245442310045271,0.1113561190738699,14.859977949283351,0.08598706989000224,88
SHAKESPEARE IN LOVE,0.3557806668580568,0.20330237358101136,8.952528379772962,0.21121216332305842,193
SHALLOW GRAVE,0.8606849414673162,0.01485148514851485,19.533003300330034,0.025622097562479997,193
SHAME,0.26052937221101535,0.04960835509138381,5.563968668407311,0.08201340722769292,114
FELICIA'S VOICE,0.00466014526218565,0.2031900138696255,0.0769764216366158,0.2333333333333333,73
SHE'S OUT OF MY LEAGUE,0.847651775486827,0.01706827309236948,20.06024096385542,0.08060925774259106,83
SHERLOCK HOLMES,0.3045947832709272,0.12296110414052698,12.043914680050188,0.11671530658842688,145
SHIFTY,0.3352272727272727,0.0380952380952381,7.14421768707483,-0.1541552301126769,178
EXECUTIVE PRODUCER:,0.36123603009929206,0.07263157894736842,8.54,0.1367325121207868,231
THE SHIPPING NEWS,0.3314385658067337,0.006904487917146145,11.339470655926352,0.10121556927004399,89
SHOOTING DRAFT,0.9062438350759519,0.45993031358885017,64.02439024390245,0.028003281039769456,85
SHREK THE THIRD,0.8405324518693885,0.025109170305676855,20.542576419213972,0.07743608354786247,88
SHREK,0.8118327402135231,0.055776892430278883,14.541832669322709,0.11199070857375368,0
UNDER THE STUDIO LOGO:,0.822006859695302,0.12916666666666668,17.175833333333333,0.08843658964040166,176
SHOOTING DRAFT,0.7893601725377426,0.1486810551558753,14.920863309352518,0.046490829106036434,9
SIGNS,0.2650108932461874,0.2950257289879931,10.432246998284734,0.054570749313138066,82
CLOSE ON,0.8223037651563497,0.17647058823529413,24.85149469623915,0.03709881412389541,136
SILVER LININGS PLAYBOOK,0.6004200878365477,0.008193186718413108,6.779646399310048,0.08488250285185898,164
SIMONE,0.45054782897406576,0.5314757481940144,12.603715170278639,0.1458693010978252,145
SINGLE WHITE FEMALE,0.010656631379031407,0.09090909090909091,9.181818181818182,0.16884920634920636,0
SISTER ACT,0.4132203158110602,0.20465116279069767,9.372093023255815,0.12050229067807201,69
SIX DEGREES OF SEPARATION,0.6373707806884287,0.0,11.112403100775193,0.09114230959611648,0
ANNIE,0.00048496605237633366,194.0,10.0,-0.4000000000000001,173
CONSTABLE ONE,0.2896097233731897,0.13598901098901098,10.081043956043956,0.0390728916969375,207
ATTENDANT,0.6913479424708497,0.14698795180722893,18.35903614457831,0.09581067953709477,86
SLITHER,0.8761236570927429,0.005,33.3,-0.03319472259093022,196
SLUMDOG MILLIONAIRE,0.29756843439994035,0.04170905391658189,8.116988809766022,0.11646474755056198,197
SMASHED,0.48349093982777747,0.31842966194111233,9.980370774263903,0.051245795494912184,75
SMOKIN' ACES,0.8119756919215272,0.1992797118847539,29.513805522208884,0.003157410469697194,122
SNATCH,0.4265852117126606,0.003080082135523614,10.395277207392198,0.008510650400812104,125
SNOW FALLING ON CEDARS,0.43310952049154366,0.003663003663003663,12.522893772893774,0.05892372308233339,110
SNOW WHITE AND THE HUNTSMAN,0.8119121077582964,0.020053475935828877,28.84893048128342,0.021339666911630348,142
SHOOTING DRAFT,0.8051909747824805,0.21775025799793601,16.904024767801857,0.11337249502018913,100
THE SOCIAL NETWORK,0.7164386662785809,0.022994952327537857,12.42456533931576,0.08753534624746706,154
SOLARIS,0.45794467033405084,0.12048192771084337,11.534136546184738,0.030271498916077243,119
SOLDIER,0.1730410590357394,0.21965317919075145,10.90558766859345,0.05380822588953656,231
SOMEONE TO WATCH OVER ME,0.29717091419219077,0.363013698630137,8.705479452054794,0.11784222751755213,170
SOMETHING'S GOTTA GIVE,0.4303145435282943,0.2249163879598662,9.84866220735786,0.17156698169816964,68
SOURCE CODE,0.8549306521836707,0.01652892561983471,19.676652892561982,0.008281217201631833,98
STAN,0.8323441560960472,0.0014992503748125937,16.084707646176913,0.024809490305639566,119
SPANGLISH,0.3641234387503044,0.27607361963190186,10.701431492842536,0.13806659351783274,186
DISSOLVE TO:,0.003937242736980254,39.0,16.5,-0.2,85
SPARTAN,0.24146812620734062,0.4642857142857143,8.640552995391705,0.04561290907547598,64
SPEED RACER,0.855340335561315,0.0008605851979345956,21.585197934595524,0.06995988041588042,324
SPHERE,0.4489966905450128,0.06319702602230483,7.968773234200744,0.018411579068814063,179
ST. ELMO'S FIRE,0.7846363636363637,0.009146341463414634,17.54268292682927,0.07329934496926688,140
BORG,0.604945627886191,0.19047619047619047,22.750700280112046,-0.00647213275269509,174
FINAL DRAFT,0.5123030696767906,0.2662251655629139,16.711258278145696,0.019914038119027266,133
STAR TREK II: THE WRATH OF KHAN,0.33968303133550154,0.23182297154899895,6.9336143308746045,-0.004357086418397206,182
STAR TREK: NEMESIS,0.4269838354151359,0.176196032672112,10.849474912485414,0.09796783693440467,147
GENE RODDENBERRY HAROLD LIVINGSTONE,0.23184675046803957,0.4911242603550296,10.25887573964497,0.08188149656369999,150
STAR TREK,0.3448370143087159,0.1195551436515292,10.519925857275254,0.09344995064334691,264
STAR WARS,0.8615007860684484,0.09753694581280788,28.073891625615765,0.019074829582182477,480
HAN,0.0004915816640039326,0.0,12.0,-0.07777777777777779,0
STAR WARS EPISODE 3: REVENGE OF THE SITH SCRIPT,0.0002679528403001072,0.0,8.0,0.0,236
THE EMPIRE STRIKES BACK,0.0005895574634290136,151.0,16.0,0.1,277
STAR WARS: THE FORCE AWAKENS,0.7209537910075586,0.03205128205128205,19.76923076923077,0.004447126947126941,266
DRAFT SCRIPT,0.833366428382314,0.32362122788761705,26.202913631633717,0.041834330131385114,241
MORRIS,0.47998949119887907,0.13421828908554573,8.084070796460177,0.13403714565004898,79
STATION WEST,0.8426636392107736,0.24745762711864408,18.241525423728813,0.010023765864971073,98
STIR OF ECHOES,0.8301390454716272,0.058823529411764705,25.478662053056517,0.010555268257243176,0
VOICE,0.2896651286551363,0.21231155778894473,12.855527638190955,0.07522372043894274,96
STRANGERS ON TRAIN,0.25401795032352326,0.5744089012517385,10.155771905424201,0.06364809892659629,86
THE STUNTMAN,0.4667089959306185,0.4368932038834951,17.444444444444443,0.005270789457456117,65
OFFICER,0.36372401971287766,0.20093457943925233,10.576323987538942,0.09525987042739628,144
SUGAR,0.3147307739482399,0.06766917293233082,9.646616541353383,0.12452373804007537,193
"SEQUENCE ""A""",0.821770185038219,0.026460859977949284,21.691289966923925,0.07597258056981274,15
SUNSHINE CLEANING,0.32453136265320837,0.03088803088803089,6.9517374517374515,0.11350421891405493,179
SUPER,0.7256877921679822,0.02909090909090909,17.21727272727273,-0.00035650837057761017,162
SUPERBAD,0.42888310816480657,0.10714285714285714,9.866795366795367,0.0035431768290810632,146
CUT TO:,0.003702837542874961,29.0,95.0,0.07575757575757575,179
THE SURFER KING,0.6733431788812996,0.38291605301914583,21.487481590574372,0.09899340344855845,41
SURROGATES,0.6455204242743209,0.043859649122807015,19.981203007518797,0.017409247988669586,176
DOLLY,0.19851727042965459,0.1797752808988764,11.03183520599251,0.020843313482907376,202
SWEENEY TODD: THE DEMON BARBER OF FLEET STREET,0.4046122432638027,0.21517553793884484,11.445073612684032,0.11842240556526275,111
THE SWEET HEREAFTER,5.8459020226820995e-05,80.0,1.0,0.0,121
SWEET SMELL OF SUCCESS,0.33557011518545915,0.5606217616580311,13.162694300518135,0.08735718453227503,93
FOR EDUCATIONAL USE ONLY,0.773426333542965,0.15734989648033126,14.004140786749483,0.06537255001590195,78
GABRIEL,0.3240780497113687,0.17579250720461095,9.788184438040346,0.08465097694556618,180
"SYNECDOCHE, NEW YORK",0.7398636526731253,0.03041274438812455,14.931209268645908,0.04128377917937698,204
SYRIANA,0.7838824125696908,0.024804177545691905,30.28590078328982,0.06085954714141274,199
TAKE SHELTER,0.8517453011123898,0.03303303303303303,26.67267267267267,0.032187814608512395,122
EARLY DRAFT,0.4107142857142857,0.0754226267880364,11.604681404421326,0.04520729542788366,190
THE TAKING OF PELHAM ONE TWO THREE,0.8043691123341324,0.04716285924834193,17.55563743551953,0.00899517664179321,188
TAKING SIDES,0.8818699081856977,0.14855072463768115,24.708333333333332,0.07613918788566672,62
THE TALENTED MR. RIPLEY,0.45545454545454545,0.21777221526908636,11.913642052565708,0.08660851714423155,128
TALL IN THE SADDLE,0.7630188192833205,0.44570502431118314,19.18800648298217,0.021475000256512864,172
TAMARA DREWE,0.7841883075348599,0.005788712011577424,13.306801736613604,0.03026550746572545,220
TAXI DRIVER,0.3183220716322306,0.276536312849162,11.38268156424581,0.10958707893668848,31
TED,0.7768589123975227,0.046632124352331605,18.739205526770295,0.053248891182848083,228
DISSOLVE TO:,0.7962994018670692,0.10922787193973635,53.653483992467045,-0.006920216881939901,136
TERMINATOR: SALVATION,0.6300319488817892,0.07428571428571429,30.04952380952381,0.016144124260066294,121
TERMINATOR,0.7432696331426977,0.47928994082840237,42.03944773175542,-0.007509230707373121,255
CARRIE II,0.683882923120783,0.05995203836930456,17.25779376498801,0.04495264775705814,110
"JUNE 5, 1990",0.8290834736588886,0.13245702730030334,20.908998988877656,0.032818609596094686,241
MAN'S VOICE,0.470071177429037,0.18046511627906978,10.19813953488372,0.09345142393996113,120
SECOND DRAFT,0.8766205325858444,0.14357682619647355,25.207808564231737,-0.003544285159985031,175
THE THINGS MY FATHER NEVER TAUGHT ME,0.46283572767020614,0.06818181818181818,16.84090909090909,0.19937702552456646,12
THIS BOY'S LIFE,0.3929094102151324,0.19634146341463415,13.096341463414634,0.08166855067908933,150
THIS IS 40,0.5307301094733212,0.029357798165137616,7.531498470948012,0.09574094055990622,153
THOR,0.8186865482233503,0.012345679012345678,24.506172839506174,0.03913777930100954,191
SPOILS OF WAR,0.3933479616583901,0.0,10.197604790419161,0.06037593913169951,27
THREE KINGS,0.3116456869256313,0.03371783496007098,7.161490683229814,0.03838327579887066,146
THREE MEN AND BABY,0.4399958474634923,0.2525167785234899,10.666946308724832,0.1126571240291362,136
DAVID LOUGHERY,0.2828159457167091,0.19855222337125128,8.620475698035161,0.14942237215332846,90
THUNDERBIRDS,0.8102705777199968,0.03601440576230492,11.971188475390155,0.07189955364392661,0
THUNDERHEART,0.8825507738522824,0.06485849056603774,31.87382075471698,-0.0010160256804432443,95
TICKER,0.8134771934358445,0.06281833616298811,21.376910016977927,0.006899260454077716,98
TIMBER FALLS,0.28809721837168467,0.0075528700906344415,9.418429003021147,0.05775514380452657,143
DAVID DUNCAN,0.2526177473001273,0.36253776435045315,18.58610271903323,0.09977203707972937,64
ROMEO,0.44612707345971564,0.16429249762583095,11.442545109211776,0.07984134638287997,131
SALESMAN,0.5288575899843505,0.18552412645590682,14.057404326123129,0.11465221292031275,154
TINKER TAILOR SOLDIER SPY,0.2775399864834422,0.051775147928994084,10.934911242603551,0.03577525860383001,250
,0.005264703888650383,0.14985014985014986,0.23276723276723277,0.2146666666666667,194
TMNT,0.7307478988011434,0.11650485436893204,20.78640776699029,0.045023524242603634,103
V.O. NARRATION,0.4153536925371199,0.05140640155189137,12.426770126091174,0.07602791557829595,0
BOND,0.29350062298977136,0.3155241935483871,10.210685483870968,0.08809756857679116,219
TOP GUN,0.011789013125911522,21.5,145.5,-0.06874555074555075,92
TOTAL RECALL,0.8068493150684931,0.4521072796934866,30.46551724137931,0.048335211238738164,139
THE TOURIST,0.25436151543305463,0.11733800350262696,8.630472854640981,0.06820045075199714,131
FINAL DRAFT,0.2642563460850912,0.2276243093922652,6.533701657458564,0.11415197083618146,102
RENTON,0.0,0.13513513513513514,0.0,0.0,188
PUSH DOWN TO:,0.3439511548655812,0.14941022280471822,9.52424639580603,0.06326193300845391,58
BENEATH PERFECTION,0.5863496569671162,0.1378299120234604,21.8049853372434,-0.018851783301040734,154
TRISTAN ISOLDE,0.697056712132089,0.0,11.118320610687023,0.10018582702020205,0
TRON LEGACY,0.32229031022596705,0.013349514563106795,8.169902912621358,0.09123791669546394,135
,0.7748497273197723,0.2938230383973289,32.495826377295494,0.05410376100284359,102
TROPIC THUNDER,0.8058879306452341,0.09940119760479042,21.3748502994012,0.011047103177489503,78
TRUE GRIT,0.44710412448890474,11.0,11263.0,0.06428875475960683,0
,0.8203999496918627,0.15903890160183065,29.85354691075515,0.043931744753706425,297
THE TRUMAN SHOW,0.2506946071703545,0.5716374269005848,10.948830409356725,0.06786514758624294,180
TWILIGHT: NEW MOON,0.3399053285273809,0.14814814814814814,7.628654970760234,0.11456680438298082,126
TWILIGHT,0.7801947471859925,0.1503267973856209,19.02723311546841,0.05043164241850328,117
,0.7714786907467209,0.2099125364431487,18.80563654033042,0.060082829504444726,210
TWINS,0.3435720587055899,0.3690205011389522,9.758542141230068,0.14615070851796527,156
TWO FOR THE MONEY,0.7486997193638915,0.08651911468812877,20.12977867203219,0.07555717782589372,145
BOBBY,0.5165869963699098,0.015015015015015015,14.387387387387387,0.02374131025805666,80
THE UGLY TRUTH,0.46583823658558005,0.10880316518298715,10.493570722057369,0.11996939168996455,132
UN SINGE EN HIVER (1962),0.883855981416957,0.0,27.34131736526946,0.13558915043290048,0
SHOOTING DRAFT,0.739559390360338,0.1867881548974943,23.82004555808656,0.059130604085720746,107
UNKNOWN,0.7748467600700525,0.03551912568306011,29.012295081967213,0.0249373613267938,161
UP IN THE AIR,0.7872453413150526,0.0508646998982706,16.589013224821972,0.08715728555138277,150
UP,0.8273686625372791,0.05357142857142857,19.815934065934066,0.029515499515499543,181
BLUE 06/01/94,0.4078299601469094,0.007918552036199095,11.807692307692308,0.05356291066158519,131
FOR VENDETTA,0.8817208355327653,0.0,20.991921005385997,0.02041350556226223,214
VALKYRIE,0.17501927525057825,0.06521739130434782,6.250724637681159,0.04470053139100759,160
VANILLA SKY,0.8519899887127644,0.1598317560462671,18.255520504731862,0.09444578683015953,109
ANGLE,0.8088912984548658,0.23195380173243504,17.231953801732434,0.05878715798696394,97
THE DEAD OF NIGHT,0.7932934508816121,0.1486725663716814,13.377876106194691,0.04661628842019835,83
THE VILLAGE,0.0017499204581609927,0.0,22.0,-0.4,0
VIRTUOSITY,0.01029654036243822,247.0,275.0,-0.07863247863247863,0
THE VISITOR,0.8033789688319254,0.0020597322348094747,14.201853759011328,0.07019212096851848,172
WAG THE DOG,0.42888264230498946,0.0,10.283066554338669,0.10075044058446539,3
ADULT LANDON,0.31215139442231077,0.21864951768488747,6.718113612004287,0.11399941431258931,223
WALKING TALL,0.8475760663852089,0.00847457627118644,12.334745762711865,0.08404289167914754,58
WALL-E,0.7513192245736822,0.22115384615384615,26.01153846153846,0.02283261333887638,71
WALL STREET: MONEY NEVER SLEEPS,0.7797369667383147,0.026155187445510025,18.65998256320837,0.07257987157173419,122
ORIGINAL SCREENPLAY BY,0.0,170.0,0.0,0.0,168
